stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0.28,0,0,0,0,17.76,0,0
21Day,0,1.48,0.74,0,0.74,0.74,32.19,1.11,1.48
3Month,0,2.08,0,0.42,0.42,0,0.62,0.1,0.31
22Month,0.14,4.1,0,0.55,0.55,0,0.55,0.14,0.14
