stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,4,5,0,1,1
72hpf,0,1.41,0.28,0,0.28,1.41,5.07,0,0,2.82
21Day,0.37,1.11,0.37,0,0,1.11,0.74,0,0,2.96
3Month,0.21,3.43,0,0.62,1.77,0.42,0.21,0,0,1.56
22Month,0.14,5.06,0,0,0.41,0.14,0,0.14,0,1.09
