stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,14,0,0,0,0,0
72hpf,0,0,0,0,0.56,0.28,0,0,0,0
21Day,0,0,0,0,3.33,0,0,0,0.37,0
3Month,0.21,3.22,0.21,0.73,61.16,0.1,0,0,0.42,0.31
22Month,0,2.05,0.82,0,90.33,0.14,0.41,0.14,0,0.41
