stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,2,0,0
72hpf,0.28,0,0,0.28,0.56,0,0
21Day,0,0,0.37,1.48,0.37,0,0
3Month,0.52,4.47,0.83,0,0.1,0.1,0.1
22Month,0,0,0.14,0,0,0,0.14
