stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,0,0,0,0,0,1,0,0
72hpf,0,0.28,0,0,0,0,0,0,0.28
21Day,0.37,1.11,0.37,0,0.37,0.37,0.37,0.37,1.11
3Month,0,2.08,0.21,1.56,0.42,0.1,0.21,0.42,0.21
22Month,0,1.37,0,0,1.09,0,0.14,0.68,0.14
