stage,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory,Stromal
24hpf,3,1,0,1,10,0,0,3
72hpf,5.92,0,0,0,1.69,0.28,0,0
21Day,2.59,0,0.37,0.37,0.37,0,0,0.74
3Month,4.06,0,1.56,0.1,0,0.1,0.21,0
22Month,0.27,0,0,0,0,0.14,0,0
