stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,0,2,2,0
72hpf,0.28,0.85,0.28,0,0,0.28,5.07,8.46,2.82
21Day,0.37,0.74,0,0,0.37,0.37,2.22,6.29,1.85
3Month,0,1.04,0,0.21,0.62,0,0,3.95,0.31
22Month,0,0.96,0,0,0.27,0,0,0.41,0.14
