stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0.56,0,0,0,0,0,0,0
21Day,0,11.47,0,0.37,1.11,0.37,1.11,0,0.74
3Month,0.21,12.59,0.1,112.86,2.6,1.25,0.62,2.29,1.04
22Month,0.14,7.52,0.14,3.55,1.37,1.37,0,0.82,0.41
