stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,0,0,0
21Day,0,0,0,4.44,0,0,0,0.37
3Month,0.1,1.66,0.31,31.73,0.1,0.1,0.21,0.73
22Month,0,0.82,0.14,2.6,0,0.14,0,0
