stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,34.1,0,0,0.28,2.54,0,0,0
21Day,31.45,0,0.37,0,2.22,0.37,0,0.37
3Month,13.31,2.08,0.31,0,0,0,0.21,0.31
22Month,3.55,1.5,0.14,0,0,0,0,0
