stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,1,0,0,0,1,8,3
72hpf,0.28,0.85,0.56,0,0,0.28,3.1,1.97
21Day,0,0.37,0.37,0,0,0.74,1.48,6.66
3Month,0.83,1.56,0,3.22,0.73,2.18,0.31,8.53
22Month,0.14,0.55,0,1.09,0,0.14,0.27,3.42
