stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,1,0,0,0,0,3,0,0
72hpf,0,0,0,0,0,3.1,0,0.56
21Day,0.74,0.37,0,0.37,0,2.96,0,1.48
3Month,2.18,0.1,1.87,0.21,0.1,0.42,0,0.31
22Month,2.46,0.27,0.82,0.82,0,0.14,0.27,0.27
