stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,1,4,0,0,0
72hpf,0.56,0,0,0.28,0.56,6.76,0,0.28,0
21Day,1.11,0.74,0,1.48,0.37,0.74,0,0,0.74
3Month,8.84,0.21,4.78,1.25,0.21,0.1,0,0.73,0.52
22Month,6.15,0.14,0.68,3.83,0.27,0.68,0.55,2.87,0.96
