stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,4,0,1
72hpf,0.56,0,0,0,0.28,12.68,0,0
21Day,0.37,0.37,0,0,0.37,4.07,0,0
3Month,1.04,0,0.31,0.21,0,0.21,0.1,0.1
22Month,0.55,0,0,0.14,0,0,0,0
