stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,16,174,0,0,7,18,714,1,0,207
72hpf,9.86,246.05,7.89,0,3.66,41.71,311.72,4.23,9.86,801.01
21Day,6.29,177.59,11.47,0.74,26.64,74,91.02,1.85,16.28,603.82
3Month,6.03,242.26,0.83,5.1,32.56,15.6,3.12,1.66,11.13,48.78
22Month,10.39,383.17,1.09,5.6,29.52,6.97,4.92,34.71,5.19,31.57
