stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,3,1,1
72hpf,0,0.56,0,0,0,0,1.69,0,0.85
21Day,0,0.74,0.37,0,0,0,2.22,0,0.74
3Month,0,1.04,0,0.62,0,0,0,0,0
22Month,0.55,9.16,0,31.29,1.91,0.82,0,1.23,2.32
