stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,0,1,0,0
72hpf,0,1.13,0,0,0,0,0.85,0,0.28
21Day,0.37,44.03,2.22,0.37,1.48,0.74,2.59,0.74,1.85
3Month,0,3.33,0,19.14,0.73,0,0.31,0.31,0.52
22Month,0,1.5,0,2.46,0.14,0,0.14,0.14,0.14
