stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,0,1
72hpf,0,0.28,0,0.28,0,10.43,0,0,0.28
21Day,0,0.74,0,0,0,5.55,0,0.37,0
3Month,0,1.14,0.52,0.31,0.21,0.1,0,0,0
22Month,0.14,3.14,0.14,0.27,0,0,0.14,0.14,0
