stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,0,0,0
72hpf,0.85,0,0,0,0.28,0,0,0.28
21Day,1.85,1.11,0.37,0.37,0,0.74,0.74,0
3Month,1.56,0,19.35,0.52,0,0,0.1,0
22Month,0.82,0,10.25,0,0,0.14,0.14,0
