stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0.28,0,0,0,0,0,0,0.28
21Day,0,7.77,0,0,0.37,3.7,1.11,0,0.37
3Month,0.31,17.99,0,1.25,1.87,78.53,0.42,0.52,0.94
22Month,0.68,9.57,0.14,1.37,0.82,37.44,0.41,0,0.27
