stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,0,1,0
72hpf,0,0,0,0,0,0,0,0.28
21Day,0,1.11,0,0,0.37,0,0.37,0
3Month,0.1,5.51,0.1,0.73,7.49,0.73,0.73,0
22Month,0,2.46,0,0.27,1.5,0,2.6,0.27
