stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,2,0,0,0,0,2,0,0
72hpf,0.56,2.25,0,0,0,1.13,1.41,0,3.95
21Day,0.74,2.22,0.37,0,0,0.37,1.11,0.37,2.59
3Month,0.21,6.66,0,5.51,0.94,0.21,0.1,0,1.77
22Month,0,2.87,0.14,3.28,0,0,0,0,0.27
