stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,1,0,0,0
72hpf,0.56,0,0,0.28,3.38,0.85
21Day,0,0,0.37,0,1.85,0.37
3Month,0.73,0.1,0.1,0.1,0,0.1
22Month,2.32,0,0.82,0,0,0.14
