stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,3.1,0,0,0,0.28,0,0.28
21Day,3.7,0.37,0.37,0.37,1.48,0,0.37
3Month,3.95,0,1.98,0.1,0,0.1,0
22Month,1.09,0,0.68,0,0,0,0.14
