stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0.28,0.28,0,0,0,0,12.97,0,1.13
21Day,0,1.48,0.37,0,0.37,0.74,5.92,0.37,0.37
3Month,0,2.39,0,5.3,0.42,0,0,0.1,0
22Month,0,1.23,0,0.14,0.27,0,0,0,0
