stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0.28,0,0,0,0,0,0
3Month,0.1,2.29,42.86,0.83,0.21,0.1,0.21,0.1
22Month,0,0.14,0.14,0.27,0,0,0,0
