stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,0,0
3Month,4.16,4.68,1.98,0.31,0,0.21,0.1
22Month,3.28,0.27,0.82,0.27,0.27,0,0.14
