stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,1.13,0,0,0,0,28.47,0.28,0.28
21Day,0.37,0.37,0,0,0,7.03,0,1.11
3Month,0.21,0,0.73,0,0.21,0.31,0,0.1
22Month,0.96,0,0,0.55,0,0.14,0,0.14
