stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,5,0,0
72hpf,0,0,0,0,0,0.56,0,0
21Day,0,0.37,0,0.37,0,0,0,0
3Month,0.1,1.98,11.86,1.35,0.1,0.1,0.21,0
22Month,0,0.41,0,0.55,0,0,0,0.14
