stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0.28,0,0,0,0,1.13,0,0,0
21Day,0.37,0.37,0,0.37,0,0,0,0,0.37
3Month,13.42,0,0.31,9.88,0.1,0,0,0.31,0.52
22Month,9.29,0,0.14,6.42,0,0,0.14,0.27,0.14
