stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,14,0,1
72hpf,2.82,0.28,0.28,0,0.85,3.95,1.13,2.82
21Day,4.07,0.37,0.37,1.11,1.11,0.37,0.37,0.37
3Month,1.25,0.1,0.83,0.21,0,0.1,0.1,0
22Month,1.5,0,3.96,0.68,0.14,0,0,0.14
