stage,Epithelial,Germ,Muscle,Neuron,Stromal
72hpf,0.28,0,0,0.56,0.28
21Day,0.37,0,0,0,0.37
3Month,2.08,0.1,0.1,0,0
22Month,0.41,0,0,0,0
