stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0.28,0.28,0,0.56,52.42,0.28,0.56
21Day,0.37,0.37,0.37,0.37,8.14,1.11,0.74
