stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,14,51,0,0,15,17,206,2,0,91
72hpf,14.37,76.66,6.76,0.85,5.07,34.1,426.15,5.07,3.66,234.5
21Day,6.29,192.39,69.93,2.22,44.77,70.3,183.51,0.37,15.91,315.23
3Month,13.94,843.58,5.41,74.48,119.62,43.06,18.1,1.98,19.14,78.84
22Month,18.45,622.98,6.01,22.27,155.51,22.68,32.93,26.1,9.84,78.71
