stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,0,5,0,0
72hpf,0.28,0.28,0,0,0,0.28,49.61,0,1.13
21Day,0,1.48,1.11,0,0.74,0,25.16,0.37,0.37
3Month,0.1,4.37,0,14.87,1.14,0.21,0.62,0.21,0.52
22Month,0,3.01,0,3.55,0.41,0.41,1.37,0.14,0.14
