stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4,26,0,0,2,7,240,3,0,55
72hpf,1.97,22.83,1.69,0.28,0.28,6.76,75.25,0,1.97,58.62
21Day,1.11,14.06,2.96,7.03,2.96,3.7,17.02,0,2.22,33.3
3Month,5.51,214.59,1.98,511.04,18.83,9.57,6.24,0.73,9.57,46.81
22Month,4.51,114.24,1.23,70.24,12.03,1.78,2.6,7.65,3.14,22
