stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,5,0,1,0,34,1,1,5
72hpf,0,0,0,0,0,1.41,0,0,0
21Day,0,0,0,0,0.74,2.96,0,0,0
3Month,0.1,12.59,6.66,1.04,0.1,0.31,0,0.1,0.31
22Month,0,1.64,2.87,0.14,0,0,0,0,0
