stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,0,0,1
72hpf,0,0.28,0,0,0,0,1.13,0,0.85
21Day,0,0.74,0.37,0,3.33,0.37,1.11,0,2.22
3Month,0.21,4.37,0,0.42,1.77,0.31,0.1,0,0.62
22Month,0.14,6.97,0,0,4.37,0.27,0.68,0.82,0.82
