stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,2.54,0,2.25,0,2.25,0.28,0.85
21Day,2.22,0,1.85,0,0.37,0,0.37
3Month,0.73,0.31,1.04,0,0,0,0
22Month,4.51,0.41,10.39,0.14,0,0,0.27
