stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0.56,0,0,0,0.28,0,0
21Day,0.74,0.37,0,0,0.37,0,0
3Month,31.21,0.42,1.25,0.42,0,0,0.21
22Month,26.51,0.14,0,0,0,0.14,0.27
