stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,2,1
72hpf,0,0,0,0,0.56,0.28
21Day,0,0,0,0,0.37,0
3Month,0.1,0.21,0,0.1,0,0
22Month,2.46,0.14,0.41,0,0.14,0.14
