stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,1,0,1,0,0
72hpf,0,0.28,0,0,0,7.33,0,0.28
21Day,0,0,0,0,1.11,0.37,0,0.37
3Month,0.73,0,3.02,0.42,0.31,0.52,0.21,0
