stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,8,0,0,8,1,2,0,0
72hpf,0,5.36,0,0,1.97,0,0.85,0,0
21Day,0,0,0.37,0,11.47,0,0.74,0.74,0
3Month,0.21,10.71,0.31,1.04,72.08,0.73,0.62,0.42,2.91
22Month,0.55,5.74,0,0,49.47,0.14,0.27,0.27,1.23
