stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,5,0,0,0,3,68,0,4
72hpf,0.85,0,0,0,0.28,5.92,0,0.28
21Day,0.37,1.11,0,1.11,1.11,1.85,0.37,0.74
3Month,0.31,0,1.66,0,0,0,0,0
