stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,3,0,0,0,0,2,1,2
72hpf,0,0.56,0,0,0,0,1.69,0,0
21Day,0,0,0,0,0,0,0.37,0,0
3Month,0,0,0,0.31,0,0,0,0,0
22Month,0.68,7.24,0.14,31.57,2.6,0.27,0.55,0.96,0.68
