stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0.28,0,0,0.56,0,0.85,0,0,0.28
21Day,1.11,0.37,0,20.35,0,1.11,0,0.37,1.11
3Month,2.81,0.1,1.35,16.75,0,0,0,0.21,0.42
22Month,70.24,0.27,0.55,10.25,0.41,0.55,2.19,0.27,0.55
