stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,2,0,0,1
72hpf,0.28,0.56,0,0,0.85,30.72,0,0,1.13
21Day,0,1.48,0,0,0,9.99,0,0.37,0.37
3Month,0,6.45,6.97,1.77,0.62,1.04,0,0.31,0.94
22Month,0.14,8.75,0.55,2.73,0.14,0.96,0.41,0.14,1.09
