stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,2,0,5,0,0,0
72hpf,0,0.56,0,0,0,2.54,0,0.28,0.28
21Day,0,0.37,0,0,0,0.37,0,0,0.37
3Month,0.1,4.06,3.12,0.31,0.1,0,0,0.31,0.1
22Month,0.27,3.14,28.7,2.6,0,0.14,0.41,0,0.41
