stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,3,61,0,0,9,11,580,0,0,46
72hpf,1.41,45.94,2.54,0.56,0.56,10.71,100.34,0,0.28,84.27
21Day,0,59.2,26.64,0.37,19.24,46.62,104.34,0.37,6.29,142.81
3Month,2.08,178.39,1.87,14.98,14.87,14.87,9.47,1.25,5.62,97.88
22Month,7.38,128.45,1.78,5.6,6.29,5.74,13.66,53.7,3.42,50.56
