stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,2,0,0,0,0,4,0,0
72hpf,0,0.56,0,0,0,0.28,3.38,0,1.13
21Day,0.37,1.11,0.37,0,0,0.37,1.11,0,0.74
3Month,0,0.73,0,0.31,0.1,0,0.21,0,0
22Month,0,1.37,0,0,0.41,0.14,0.27,0.27,0.14
