stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,0.85,0,0,0
21Day,0,1.48,0,0.74,0.37,0.37,0,0,1.11
3Month,0.42,11.23,22.16,3.74,0.1,0.1,0,0.1,0.83
22Month,0.68,8.2,2.46,1.5,0.14,0.14,0.27,0.14,0.68
