stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,5,0,0,0,0,13,0,0
72hpf,5.36,0,0,0,0.28,4.23,0,0.28
21Day,0.37,0.37,0,0,0,3.7,0,0.37
3Month,3.33,0,4.99,0.21,0,0.31,0.1,0.21
