stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0.28,0,0,0.28,4.51,0,0
21Day,0,0,0,0,2.59,0,0
3Month,0.52,0.1,0.1,0.21,0,0,0.1
22Month,1.5,0,0.14,0,0.14,0.14,0
