stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0,1.69,0,0,0.28,0,0,0,0.85
21Day,0,4.44,1.85,0,4.44,0.37,1.85,0,0.37
3Month,0.1,3.85,0,0.21,1.98,0.21,0.31,0,1.04
22Month,1.91,4.92,0,0.27,1.78,0.27,0,0.27,1.5
