stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0.28,0.85,0,31.29
21Day,0.74,1.11,0,0.37,0.74,2.59,0,26.64
3Month,1.04,0.1,0.42,0.42,0,0.1,0.1,6.03
22Month,3.96,0.14,0.14,0.27,0.14,0.14,0,2.32
