stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
21Day,0,0.74,0,0,0,0,0,0
3Month,0.21,10.71,1.56,1.14,0.21,0.1,0.31,0.42
22Month,0,4.37,1.37,0.14,0,0,0.14,0.27
