stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
72hpf,0.85,0,0,0,0,0,0,4.79
21Day,0,0,0,0,0,0.37,0,5.92
3Month,0.62,0.1,1.46,0.31,0.21,0.31,0,13.63
22Month,0.82,0,0.41,0.27,0,1.78,0.27,1.23
