stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,1,0,0,0,0
72hpf,0,1.69,0,0,0,0.56,0,0
21Day,0,2.96,0,0,0,0.74,0,0.37
3Month,0.1,14.35,21.84,0.73,0.31,0.73,0.21,0
22Month,0,2.32,0,0,0,0,0,0
