stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,1,0,0,0,0
21Day,0.74,0,0,0.74,0,0.37,0,0
3Month,0.52,0.1,0.42,1.56,0,0,0.1,0
22Month,0.41,0,0,0.27,0.14,0,0,0.14
