stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,4,0,1
72hpf,0.85,0,0.28,0,0.28,3.66,0,0.56
21Day,1.48,0.37,0,0.74,0.37,3.33,0.37,3.7
3Month,0.1,0,0.31,0,0,0.1,0.1,0.1
22Month,0.27,0,0.14,0,0,0,0,0
