stage,Epithelial,Germ,Immune,Neuron,Other,Secretory,Stromal
72hpf,1.13,0,0.56,0.85,0,0.28,0.28
21Day,4.07,0.37,0,0,0,0,0.37
3Month,1.04,1.14,0.21,0,0.1,0.1,0.1
22Month,1.09,0.14,0.41,0,0,0,0.14
