stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,1,1,3,0,0,0
72hpf,0,0,0,0.85,0,1.13,0,0,0
21Day,0,0,0,0,0,0.37,0,0.37,0.37
3Month,0,0.21,0,0,0,0,0,0,0.1
22Month,0.27,3.55,0.14,0.41,0,0.27,0.14,0,0.27
