stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,1.13,0,0.28,0.28,68.49,0,0,0.56
21Day,1.11,0.37,0,0,20.72,0,0.37,1.48
3Month,0.52,0,0,0,0.42,0,0,0.1
22Month,1.37,0,0.55,0.41,9.02,0.14,0,0
