stage,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,1.97,0,0,0.28
21Day,0.37,0.37,0,0,3.33,0,0,0
3Month,0.83,0,3.74,0.42,0,0,0.1,0
22Month,0.55,0.14,0.41,0.14,0,0.14,0,0.14
